wafer_id,progress_pct,Q_score,Q_threshold,Q_ratio,q_delta,spc_state,spc_level,rule_hit,rule_message,lamp_color,blink,progress_resolution,raw_recalc_source
2929,55,1.8767762508363899,12.961395176452617,0.14479739451552173,0.10132432670962666,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2929,60,3.55063953630106,21.187240366912285,0.1675838606072562,1.67386328546467,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2929,65,2.9344879187739883,14.171231618919798,0.20707359795433714,-0.6161516175270716,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2929,70,5.0950699650343525,16.22975639265628,0.3139338534581945,2.160582046260364,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2929,75,4.838887345059177,11.469190456891882,0.4219031293661595,-0.2561826199751751,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2929,80,4.874875264575091,10.151673101747802,0.480204121598024,0.035987919515913624,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2929,85,4.353233325059846,11.475494341625627,0.37935039619767386,-0.521641939515245,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2929,90,4.146936209478419,11.586562824450901,0.3579090945528055,-0.20629711558142727,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2929,95,3.707573330099486,10.397540408495178,0.3565817668830852,-0.4393628793789328,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2929,100,4.22279464147499,12.187401324154148,0.3464885195095574,0.515221311375504,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,5,4.1941175075746395,11.69254604344812,0.3587001062035415,0.0,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,10,6.569220708402635,13.055050734346569,0.5031938092067045,2.3751032008279953,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,15,2.9057792798527196,11.792443012925332,0.24641028806904428,-3.6634414285499153,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,20,2.579811875312556,12.885486143188228,0.2002106747579986,-0.3259674045401635,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,25,4.080650757022182,15.443041862669942,0.26423879397013306,1.500838881709626,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,30,2.853117067166411,16.24370481392083,0.17564447888275425,-1.2275336898557714,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,35,2.2899124269158215,11.527792806983255,0.1986427467302022,-0.5632046402505893,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,40,5.143304658713843,12.37417556094375,0.41564826952572953,2.8533922317980216,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,45,4.173580463390883,10.31627116111342,0.40456288887819764,-0.9697241953229598,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,50,3.5301610023299808,10.211957110502427,0.3456889765723171,-0.6434194610609025,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,55,3.3400730488198747,12.961395176452617,0.2576939444673281,-0.1900879535101061,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,60,6.09464353896582,21.187240366912285,0.2876563173599385,2.7545704901459453,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2930,65,6.886963261496744,14.171231618919798,0.48598198425478156,0.792319722530924,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2930,70,7.523438689165612,16.22975639265628,0.46355832503868355,0.6364754276688682,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2930,75,8.203447193577151,11.469190456891882,0.7152594792466515,0.6800085044115391,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2930,80,8.235182458106232,10.151673101747802,0.8112143068011508,0.03173526452908071,관찰,2,R2: Q_ratio>=0.80,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2930,85,9.632759781666207,11.475494341625627,0.8394200280091484,1.3975773235599753,관찰,2,R2: Q_ratio>=0.80,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2930,90,9.502715136765127,11.586562824450901,0.820149623381986,-0.13004464490107992,관찰,2,R2: Q_ratio>=0.80,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2930,95,10.404730876545527,10.397540408495178,1.0006915547108115,0.9020157397803992,경고,4,R4: Q_ratio>=1.00,SPC Rule 기준 경고 - 추가 확인 필요,red,True,5,raw_ev_oes_rfm_recalculated
2930,100,10.092279856967323,12.187401324154148,0.8280912057081017,-0.3124510195782033,관찰,2,R2: Q_ratio>=0.80,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2931,5,2.572553815952091,11.69254604344812,0.22001656494597369,0.0,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,10,2.489202459583713,13.055050734346569,0.19066968870790088,-0.08335135636837787,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,15,3.473588013554282,11.792443012925332,0.2945605087721848,0.984385553970569,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,20,4.6474461050548195,12.885486143188228,0.36067293491380154,1.1738580915005374,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2931,25,3.405434030950325,15.443041862669942,0.22051575468316192,-1.2420120741044944,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,30,3.5858160675711157,16.24370481392083,0.2207511222746474,0.18038203662079066,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,35,4.10715050180812,11.527792806983255,0.3562824705975032,0.5213344342370045,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2931,40,3.6442786319114044,12.37417556094375,0.29450678261053087,-0.4628718698967158,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,45,3.8091645821533784,10.31627116111342,0.36923850901785144,0.16488595024197394,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,50,4.231465553458093,10.211957110502427,0.4143638195568083,0.42230097130471433,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2931,55,4.0614210068979695,12.961395176452617,0.3133475178873092,-0.17004454656012324,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,60,4.0744212452136415,21.187240366912285,0.19230542414464644,0.013000238315671986,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,65,4.057442872147192,14.171231618919798,0.28631547216617087,-0.01697837306644967,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,70,4.064025615803428,16.22975639265628,0.2504058297290487,0.006582743656236012,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,75,3.9559993994900493,11.469190456891882,0.3449240305459287,-0.1080262163133785,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,80,3.9332827523024476,10.151673101747802,0.3874516754903444,-0.02271664718760169,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,85,5.360019806681054,11.475494341625627,0.46708400066377875,1.4267370543786062,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,90,6.322664056170742,11.586562824450901,0.5456893603362807,0.9626442494896885,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2931,95,6.16736260490671,10.397540408495178,0.5931559159767963,-0.15530145126403205,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2931,100,7.3166829385065935,12.187401324154148,0.6003480761731951,1.1493203335998832,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,5,3.633738268007487,11.69254604344812,0.3107739113880711,0.0,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,10,3.2209628068957876,13.055050734346569,0.24672158480562223,-0.4127754611116994,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,15,1.7374642196992323,11.792443012925332,0.14733708848920035,-1.4834985871965554,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,20,2.1895775692056225,12.885486143188228,0.16992587977467338,0.45211334950639026,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,25,3.892080589050315,15.443041862669942,0.2520281058395975,1.7025030198446927,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2932,30,3.551570883114143,16.24370481392083,0.21864290959476515,-0.34050970593617214,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,35,7.071003987766143,11.527792806983255,0.6133874980371525,3.5194331046519998,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,40,5.940407450089151,12.37417556094375,0.48006490782615746,-1.1305965376769915,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,45,4.631084748222604,10.31627116111342,0.44891072325427106,-1.309322701866547,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,50,6.107317173771087,10.211957110502427,0.5980555056865694,1.476232425548483,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,55,6.996700339036361,12.961395176452617,0.5398107413426829,0.889383165265274,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2932,60,7.524062039258711,21.187240366912285,0.3551223240478688,0.5273617002223494,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2932,65,5.791338724369164,14.171231618919798,0.4086686944441184,-1.7327233148895465,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,70,6.998173127381495,16.22975639265628,0.43119397223658035,1.2068344030123308,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,75,7.114420559089769,11.469190456891882,0.6203071250608351,0.11624743170827401,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2932,80,5.857379114631322,10.151673101747802,0.5769865770818471,-1.257041444458447,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,85,6.761153045378681,11.475494341625627,0.5891818551862831,0.9037739307473585,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,90,7.61429975491739,11.586562824450901,0.657166397859517,0.8531467095387093,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2932,95,5.244496037842812,10.397540408495178,0.5043977548341975,-2.3698037170745776,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2932,100,7.048781579105063,12.187401324154148,0.5783662481955951,1.8042855412622512,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,5,4.183646474890896,11.69254604344812,0.35780457561124496,0.0,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,10,3.931416993985981,13.055050734346569,0.3011414565891196,-0.2522294809049148,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,15,3.7102483737118743,11.792443012925332,0.31462932402091626,-0.22116862027410678,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,20,3.3728392441026886,12.885486143188228,0.26175490832262494,-0.3374091296091857,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,25,3.822453056931486,15.443041862669942,0.2475194389112809,0.4496138128287974,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,30,3.0756961971158923,16.24370481392083,0.18934696439940385,-0.7467568598155938,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,35,2.6608035672484744,11.527792806983255,0.2308163940660544,-0.4148926298674178,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,40,3.34158770153706,12.37417556094375,0.2700452797909233,0.6807841342885856,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,45,3.2870920049850723,10.31627116111342,0.31863179569916433,-0.05449569655198783,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,50,3.336178800869591,10.211957110502427,0.3266933815691918,0.0490867958845187,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,55,2.9128954237369498,12.961395176452617,0.22473625594171376,-0.4232833771326412,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,60,4.601875969057732,21.187240366912285,0.2172003474432846,1.6889805453207827,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,65,4.69630898735285,14.171231618919798,0.3313973769988262,0.09443301829511785,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2933,70,4.494466351477364,16.22975639265628,0.2769275300713104,-0.20184263587548656,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,75,5.631891094390704,11.469190456891882,0.49104521505321047,1.13742474291334,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,80,5.441316358530505,10.151673101747802,0.5360019283514635,-0.19057473586019835,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,85,6.4785035701476374,11.475494341625627,0.5645511537265843,1.0371872116171321,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,90,7.495357953195625,11.586562824450901,0.6469009029475347,1.0168543830479875,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2933,95,6.874883178819645,10.397540408495178,0.661202833431896,-0.62047477437598,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2933,100,6.382569492390465,12.187401324154148,0.5237022497766511,-0.4923136864291804,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,5,4.006524480902015,11.69254604344812,0.3426562928223026,0.0,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,10,3.052909695317787,13.055050734346569,0.2338489338295621,-0.9536147855842279,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,15,3.719071647551021,11.792443012925332,0.3153775382653672,0.6661619522332338,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,20,5.041057883475527,12.885486143188228,0.3912198443626768,1.321986235924506,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2934,25,6.905252457386849,15.443041862669942,0.44714328425662914,1.8641945739113224,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2934,30,6.4471159375395946,16.24370481392083,0.39689935340455257,-0.4581365198472547,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,35,7.292014246092171,11.527792806983255,0.6325594472581817,0.8448983085525761,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,40,6.857900014576257,12.37417556094375,0.5542106608073064,-0.4341142315159132,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,45,6.497326213320827,10.31627116111342,0.6298134385815796,-0.3605738012554305,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,50,5.947795674239453,10.211957110502427,0.5824344550098509,-0.5495305390813741,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,55,5.476968425228463,12.961395176452617,0.4225600987136514,-0.4708272490109895,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,60,5.4279160664939505,21.187240366912285,0.2561879684421113,-0.04905235873451286,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,65,4.348613711975336,14.171231618919798,0.306862087143475,-1.0793023545186147,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,70,4.70829536438954,16.22975639265628,0.2901026516035677,0.3596816524142046,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,75,5.381175279032628,11.469190456891882,0.46918527504258667,0.6728799146430875,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2934,80,5.1295072322666115,10.151673101747802,0.5052868803846206,-0.2516680467660164,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,85,4.8905764366343,11.475494341625627,0.42617566538240276,-0.2389307956323119,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,90,4.173015026216613,11.586562824450901,0.3601598756630724,-0.7175614104176864,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,95,3.5644902868937036,10.397540408495178,0.3428205274375642,-0.6085247393229096,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2934,100,4.211254732894536,12.187401324154148,0.34554164754944694,0.6467644460008319,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,5,4.905381647654454,11.69254604344812,0.41953066760880264,0.0,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,10,3.578392019936181,13.055050734346569,0.2741002002023462,-1.3269896277182727,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,15,3.9217985555238584,11.792443012925332,0.3325687943732521,0.3434065355876772,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,20,5.71677700745411,12.885486143188228,0.443660172687875,1.7949784519302514,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2935,25,7.198426068464004,15.443041862669942,0.4661274723255507,1.481649061009894,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2935,30,6.203831988397446,16.24370481392083,0.38192223137918463,-0.994594080066558,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,35,5.884934358076331,11.527792806983255,0.5104996642992561,-0.31889763032111507,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,40,6.318485000153875,12.37417556094375,0.5106186645756607,0.43355064207754435,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,45,7.225852170149802,10.31627116111342,0.7004325552615589,0.9073671699959274,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2935,50,5.866212105861729,10.211957110502427,0.5744454312120698,-1.3596400642880733,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,55,5.00521400538816,12.961395176452617,0.38616321292952266,-0.8609981004735694,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,60,5.729694419069697,21.187240366912285,0.270431369061997,0.7244804136815368,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,65,5.60862813538757,14.171231618919798,0.39577563095500995,-0.12106628368212657,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,70,5.2111756446422355,16.22975639265628,0.3210877303740809,-0.3974524907453345,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,75,5.568592065276317,11.469190456891882,0.4855261656179166,0.3574164206340811,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,80,5.566296262254033,10.151673101747802,0.5483131899997539,-0.0022958030222834935,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,85,7.401429692023181,11.475494341625627,0.6449769806583068,1.8351334297691482,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,90,7.964839496555523,11.586562824450901,0.6874203866350662,0.5634098045323421,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2935,95,7.125532376841083,10.397540408495178,0.6853094190448404,-0.8393071197144399,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2935,100,6.961060302010957,12.187401324154148,0.571168546670804,-0.16447207483012605,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,5,10.482030895826814,11.69254604344812,0.8964712096815206,0.0,관찰,2,R2: Q_ratio>=0.80,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2936,10,10.074143410540794,13.055050734346569,0.7716663546957119,-0.4078874852860199,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,15,12.35345179212362,11.792443012925332,1.0475735840812106,2.279308381582826,경고,4,R4: Q_ratio>=1.00,SPC Rule 기준 경고 - 추가 확인 필요,red,True,5,raw_ev_oes_rfm_recalculated
2936,20,10.294774618103022,12.885486143188228,0.7989434394406021,-2.0586771740205982,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,25,8.328312466792593,15.443041862669942,0.5392922288791047,-1.966462151310429,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,30,7.203775931022862,16.24370481392083,0.4434810908930848,-1.1245365357697308,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,35,7.383188639767021,11.527792806983255,0.6404685409764188,0.1794127087441595,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,40,6.501952003017254,12.37417556094375,0.5254452687368665,-0.881236636749767,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,45,7.425515279583089,10.31627116111342,0.7197867488761961,0.9235632765658348,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,50,7.800540384180901,10.211957110502427,0.7638634102916944,0.37502510459781213,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2936,55,8.166765278229771,12.961395176452617,0.6300838117386156,0.3662248940488704,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2936,60,10.51424464287644,21.187240366912285,0.49625361589309847,2.3474793646466683,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2936,65,7.554484384242452,14.171231618919798,0.5330859439314063,-2.959760258633988,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,70,6.805466099497824,16.22975639265628,0.4193202864447919,-0.7490182847446274,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,75,8.233710030941102,11.469190456891882,0.7178980994245704,1.4282439314432782,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,80,8.870855693485263,10.151673101747802,0.8738318900317995,0.6371456625441603,관찰,2,R2: Q_ratio>=0.80,현재 진행률 기준 관찰,green,False,5,raw_ev_oes_rfm_recalculated
2936,85,7.848645541015345,11.475494341625627,0.6839483605116309,-1.0222101524699179,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,90,7.866040335858504,11.586562824450901,0.678893340073119,0.017394794843158756,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,95,6.885034776755124,10.397540408495178,0.6621791795230528,-0.9810055591033793,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2936,100,6.959070508825963,12.187401324154148,0.5710052802670752,0.07403573207083891,정상,1,없음,정상 범위,blue,False,5,raw_ev_oes_rfm_recalculated
2937,5,71.52591113177822,11.69254604344812,6.1172229611922315,0.0,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
2937,10,101.21185217493542,13.055050734346569,7.752696962613625,29.6859410431572,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
2937,15,151.42869764677584,11.792443012925332,12.841164250766319,50.21684547184043,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
2937,20,171.86811183750996,12.885486143188228,13.338116228417674,20.439414190734112,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
2937,25,175.09056662552936,15.443041862669942,11.337828918846045,3.222454788019405,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
2937,30,172.58316379291614,16.24370481392083,10.624618322601668,-2.5074028326132236,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
2937,35,170.92899247861632,11.527792806983255,14.827555919904434,-1.6541713142998162,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
2937,40,176.86757233736296,12.37417556094375,14.293281315290606,5.938579858746635,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
2937,45,188.30490128446874,10.31627116111342,18.25319423497446,11.437328947105783,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
2937,50,187.04028365849564,10.211957110502427,18.315811713127463,-1.2646176259731021,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
2937,55,176.34863421368877,12.961395176452617,13.605683015827417,-10.69164944480687,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
2937,60,190.10299625549658,21.187240366912285,8.97252275253255,13.75436204180781,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
2937,65,202.02703112599264,14.171231618919798,14.256137826176618,11.924034870496058,긴급 경고,5,R5: Q_ratio>=1.20,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,5,raw_ev_oes_rfm_recalculated
